language,concept,form,cognate,eng_trans
02-Hokkaido-inland,BIG,ookii,f,(SPINE) TINGLING
03-Aomori-Tsugaru,BIG,oksI,f,(SPINE) TINGLING
04-Aomori-Nambu,BIG,deke,a,(SPINE) TINGLING
04-Aomori-Nambu,BIG,oksI,f,(SPINE) TINGLING
05-Iwate,BIG,okI,f,(SPINE) TINGLING
06-Miyagi,BIG,oksI:,f,(SPINE) TINGLING
07-Akita,BIG,oksI,f,(SPINE) TINGLING
08-Yamagata,BIG,okI,f,(SPINE) TINGLING
09-Fukushima,BIG,dekke,a,(SPINE) TINGLING
09-Fukushima,BIG,dzunne,b,(SPINE) TINGLING
09-Fukushima,BIG,okkII,f,(SPINE) TINGLING
10-Ibaraki,BIG,dekkae,a,(SPINE) TINGLING
11-Tochigi,BIG,deQkai,a,(SPINE) TINGLING
11-Tochigi,BIG,ookii,f,(SPINE) TINGLING
12-Gunma,BIG,deQkai,a,(SPINE) TINGLING
12-Gunma,BIG,okkii,f,(SPINE) TINGLING
13-Saitama,BIG,dekai,a,(SPINE) TINGLING
14-Chiba,BIG,igai,d,(SPINE) TINGLING
15-Tokyo,BIG,ookii,f,(SPINE) TINGLING
16-Kanagawa,BIG,dekkee,a,(SPINE) TINGLING
17-Niigata,BIG,dekkae,a,(SPINE) TINGLING
17-Niigata,BIG,ookie,f,(SPINE) TINGLING
18-Toyama,BIG,deQkai,a,(SPINE) TINGLING
19-Ishikawa,BIG,dekai,a,(SPINE) TINGLING
20-Fukui,BIG,ikee,d,(SPINE) TINGLING
21-Yamanashi,BIG,ookii,f,(SPINE) TINGLING
22-Nagano,BIG,dekkee,a,(SPINE) TINGLING
23-Gifu,BIG,ikae,d,(SPINE) TINGLING
23-Gifu,BIG,ookii,f,(SPINE) TINGLING
24-Shizuoka,BIG,ikai,d,(SPINE) TINGLING
25-Aichi,BIG,dekae,a,(SPINE) TINGLING
25-Aichi,BIG,ookii,f,(SPINE) TINGLING
26-Mie,BIG,deQkai,a,(SPINE) TINGLING
26-Mie,BIG,okkii,f,(SPINE) TINGLING
27-Shiga,BIG,ikaee,d,(SPINE) TINGLING
28-Kyoto,BIG,ookii,f,(SPINE) TINGLING
29-Osaka,BIG,ookii,f,(SPINE) TINGLING
30-Hyoogo,BIG,ookee,f,(SPINE) TINGLING
31-Nara,BIG,okkii,f,(SPINE) TINGLING
32-Wakayama,BIG,okii,f,(SPINE) TINGLING
33-Tottori,BIG,ookii,f,(SPINE) TINGLING
34-Shimane,BIG,oksina,f,(SPINE) TINGLING
35-Okayama,BIG,ookee,f,(SPINE) TINGLING
36-Hiroshima,BIG,futoi,c,(SPINE) TINGLING
36-Hiroshima,BIG,ookee,f,(SPINE) TINGLING
37-Yamaguchi,BIG,ookina,f,(SPINE) TINGLING
38-Tokushima,BIG,ookii,f,(SPINE) TINGLING
39-Kagawa,BIG,ookii,f,(SPINE) TINGLING
40-Ehime,BIG,ookei,f,(SPINE) TINGLING
41-Koochi,BIG,futoi,c,(SPINE) TINGLING
42-Fukuoka,BIG,oogoto,f,(SPINE) TINGLING
42-Fukuoka,BIG,ookka,f,(SPINE) TINGLING
43-Saga,BIG,futoka,c,(SPINE) TINGLING
44-Nagasaki,BIG,ookika,f,(SPINE) TINGLING
45-Kumamoto,BIG,futoka,c,(SPINE) TINGLING
46-Oita,BIG,futii,c,(SPINE) TINGLING
46-Oita,BIG,okkii/ookena,f,(SPINE) TINGLING
46-Oita,BIG,uuken,f,(SPINE) TINGLING
47-Miyazaki,BIG,futi,c,(SPINE) TINGLING
47-Miyazaki,BIG,okkene,f,(SPINE) TINGLING
48-Kagoshima,BIG,fute,c,(SPINE) TINGLING
49-Okinawa,BIG,maagi,e,(SPINE) TINGLING
01-Hokkaido-coastal,BIND,syibaru,b,(SPINE) TINGLING
02-Hokkaido-inland,BIND,sInbaru,b,(SPINE) TINGLING
03-Aomori-Tsugaru,BIND,sInbaru,b,(SPINE) TINGLING
03-Aomori-Tsugaru,BIND,karaGagu,c,(SPINE) TINGLING
04-Aomori-Nambu,BIND,sUnbarU,b,(SPINE) TINGLING
05-Iwate,BIND,sUnbarU,b,(SPINE) TINGLING
06-Miyagi,BIND,sUnbarU,b,(SPINE) TINGLING
07-Akita,BIND,sInbarU,b,(SPINE) TINGLING
08-Yamagata,BIND,sInbarU,b,(SPINE) TINGLING
09-Fukushima,BIND,jUQtyibaru,b,(SPINE) TINGLING
09-Fukushima,BIND,syibarU,b,(SPINE) TINGLING
10-Ibaraki,BIND,sIbaru,b,(SPINE) TINGLING
11-Tochigi,BIND,sIbarU,b,(SPINE) TINGLING
12-Gunma,BIND,syibaru,b,(SPINE) TINGLING
13-Saitama,BIND,syibaru,b,(SPINE) TINGLING
14-Chiba,BIND,syibaru,b,(SPINE) TINGLING
15-Tokyo,BIND,syibaru,b,(SPINE) TINGLING
16-Kanagawa,BIND,maruku,e,(SPINE) TINGLING
17-Niigata,BIND,syibaru,b,(SPINE) TINGLING
18-Toyama,BIND,syibaru,b,(SPINE) TINGLING
19-Ishikawa,BIND,syibaru,b,(SPINE) TINGLING
19-Ishikawa,BIND,karaGeru,c,(SPINE) TINGLING
20-Fukui,BIND,karaGeru,c,(SPINE) TINGLING
20-Fukui,BIND,kukuru,c,(SPINE) TINGLING
21-Yamanashi,BIND,syibaru,b,(SPINE) TINGLING
22-Nagano,BIND,syibaru,b,(SPINE) TINGLING
23-Gifu,BIND,syibaru,b,(SPINE) TINGLING
24-Shizuoka,BIND,syibaru,b,(SPINE) TINGLING
25-Aichi,BIND,syibaru,b,(SPINE) TINGLING
26-Mie,BIND,syibaru,b,(SPINE) TINGLING
27-Shiga,BIND,kukuru,c,(SPINE) TINGLING
28-Kyoto,BIND,kukuru,c,(SPINE) TINGLING
29-Osaka,BIND,kukuru,c,(SPINE) TINGLING
30-Hyoogo,BIND,kukuru,c,(SPINE) TINGLING
31-Nara,BIND,kukuru,c,(SPINE) TINGLING
32-Wakayama,BIND,kukuru,c,(SPINE) TINGLING
33-Tottori,BIND,iwaeru,a,(SPINE) TINGLING
33-Tottori,BIND,syibaru,b,(SPINE) TINGLING
33-Tottori,BIND,kukuru,c,(SPINE) TINGLING
34-Shimane,BIND,sIbaa,b,(SPINE) TINGLING
35-Okayama,BIND,kukuru,c,(SPINE) TINGLING
36-Hiroshima,BIND,syibaru,b,(SPINE) TINGLING
37-Yamaguchi,BIND,syibaru,b,(SPINE) TINGLING
38-Tokushima,BIND,syibaru,b,(SPINE) TINGLING
38-Tokushima,BIND,kukuru,c,(SPINE) TINGLING
39-Kagawa,BIND,syibaru,b,(SPINE) TINGLING
40-Ehime,BIND,kukuru,c,(SPINE) TINGLING
41-Koochi,BIND,kukuru,c,(SPINE) TINGLING
42-Fukuoka,BIND,kubiru,d,(SPINE) TINGLING
43-Saga,BIND,kubii,d,(SPINE) TINGLING
44-Nagasaki,BIND,syibaru,b,(SPINE) TINGLING
45-Kumamoto,BIND,syibaru,b,(SPINE) TINGLING
46-Oita,BIND,syibaru,b,(SPINE) TINGLING
47-Miyazaki,BIND,kubiru,d,(SPINE) TINGLING
48-Kagoshima,BIND,kubiQ,d,(SPINE) TINGLING
49-Okinawa,BIND,kuNbuN,d,(SPINE) TINGLING
01-Hokkaido-coastal,BITTER,nigai,a,(SPINE) TINGLING
02-Hokkaido-inland,BITTER,nigai,a,(SPINE) TINGLING
03-Aomori-Tsugaru,BITTER,nige,a,(SPINE) TINGLING
04-Aomori-Nambu,BITTER,nigee,a,(SPINE) TINGLING
05-Iwate,BITTER,nigee,a,(SPINE) TINGLING
06-Miyagi,BITTER,nigee,a,(SPINE) TINGLING
07-Akita,BITTER,nigE,a,(SPINE) TINGLING
08-Yamagata,BITTER,nigai,a,(SPINE) TINGLING
09-Fukushima,BITTER,nigai,a,(SPINE) TINGLING
10-Ibaraki,BITTER,nigee,a,(SPINE) TINGLING
11-Tochigi,BITTER,nigee,a,(SPINE) TINGLING
12-Gunma,BITTER,nigee,a,(SPINE) TINGLING
13-Saitama,BITTER,nigee,a,(SPINE) TINGLING
14-Chiba,BITTER,nigee,a,(SPINE) TINGLING
15-Tokyo,BITTER,nigai,a,(SPINE) TINGLING
16-Kanagawa,BITTER,nigai/nigee,a,(SPINE) TINGLING
17-Niigata,BITTER,niige,a,(SPINE) TINGLING
18-Toyama,BITTER,nigai,a,(SPINE) TINGLING
19-Ishikawa,BITTER,nigaai/nigai,a,(SPINE) TINGLING
20-Fukui,BITTER,nigai,a,(SPINE) TINGLING
21-Yamanashi,BITTER,nigee,a,(SPINE) TINGLING
22-Nagano,BITTER,nigai,a,(SPINE) TINGLING
23-Gifu,BITTER,nigai,a,(SPINE) TINGLING
24-Shizuoka,BITTER,niiNgAA,a,(SPINE) TINGLING
25-Aichi,BITTER,nigAA,a,(SPINE) TINGLING
26-Mie,BITTER,nigai,a,(SPINE) TINGLING
27-Shiga,BITTER,nigai,a,(SPINE) TINGLING
28-Kyoto,BITTER,nigai,a,(SPINE) TINGLING
29-Osaka,BITTER,nigai,a,(SPINE) TINGLING
30-Hyoogo,BITTER,nigai,a,(SPINE) TINGLING
31-Nara,BITTER,nigai,a,(SPINE) TINGLING
32-Wakayama,BITTER,nigai,a,(SPINE) TINGLING
33-Tottori,BITTER,niigai,a,(SPINE) TINGLING
34-Shimane,BITTER,nige,a,(SPINE) TINGLING
35-Okayama,BITTER,nigee,a,(SPINE) TINGLING
36-Hiroshima,BITTER,nigaa,a,(SPINE) TINGLING
37-Yamaguchi,BITTER,nigai,a,(SPINE) TINGLING
38-Tokushima,BITTER,nigai,a,(SPINE) TINGLING
39-Kagawa,BITTER,nigai,a,(SPINE) TINGLING
40-Ehime,BITTER,nigai,a,(SPINE) TINGLING
41-Koochi,BITTER,nigai,a,(SPINE) TINGLING
42-Fukuoka,BITTER,nigaka,a,(SPINE) TINGLING
43-Saga,BITTER,nigaka,a,(SPINE) TINGLING
44-Nagasaki,BITTER,nigaka,a,(SPINE) TINGLING
45-Kumamoto,BITTER,nigaka,a,(SPINE) TINGLING
46-Oita,BITTER,nigee,a,(SPINE) TINGLING
47-Miyazaki,BITTER,nige,a,(SPINE) TINGLING
48-Kagoshima,BITTER,nige/nigaka,a,(SPINE) TINGLING
49-Okinawa,BITTER,zyaasee,a,(SPINE) TINGLING
01-Hokkaido-coastal,BLOW,fuku,a,(SPINE) TINGLING
02-Hokkaido-inland,BLOW,fugu,a,(SPINE) TINGLING
03-Aomori-Tsugaru,BLOW,fugu,a,(SPINE) TINGLING
04-Aomori-Nambu,BLOW,fugu,a,(SPINE) TINGLING
05-Iwate,BLOW,fugu,a,(SPINE) TINGLING
06-Miyagi,BLOW,fugu,a,(SPINE) TINGLING
07-Akita,BLOW,fugu,a,(SPINE) TINGLING
08-Yamagata,BLOW,fugu,a,(SPINE) TINGLING
10-Ibaraki,BLOW,fuku,a,(SPINE) TINGLING
11-Tochigi,BLOW,fuku,a,(SPINE) TINGLING
12-Gunma,BLOW,fuku,a,(SPINE) TINGLING
13-Saitama,BLOW,fuku,a,(SPINE) TINGLING
14-Chiba,BLOW,fugu,a,(SPINE) TINGLING
15-Tokyo,BLOW,fuku,a,(SPINE) TINGLING
16-Kanagawa,BLOW,fuku,a,(SPINE) TINGLING
17-Niigata,BLOW,fuku,a,(SPINE) TINGLING
18-Toyama,BLOW,fuku,a,(SPINE) TINGLING
19-Ishikawa,BLOW,fuku,a,(SPINE) TINGLING
20-Fukui,BLOW,fuku,a,(SPINE) TINGLING
21-Yamanashi,BLOW,fuku,a,(SPINE) TINGLING
22-Nagano,BLOW,fuku,a,(SPINE) TINGLING
23-Gifu,BLOW,fuku,a,(SPINE) TINGLING
24-Shizuoka,BLOW,fuku,a,(SPINE) TINGLING
25-Aichi,BLOW,fuku,a,(SPINE) TINGLING
26-Mie,BLOW,huku,a,(SPINE) TINGLING
27-Shiga,BLOW,fuku,a,(SPINE) TINGLING
28-Kyoto,BLOW,huku,a,(SPINE) TINGLING
29-Osaka,BLOW,huku,a,(SPINE) TINGLING
30-Hyoogo,BLOW,huku,a,(SPINE) TINGLING
31-Nara,BLOW,fuku,a,(SPINE) TINGLING
32-Wakayama,BLOW,huku,a,(SPINE) TINGLING
33-Tottori,BLOW,fuku,a,(SPINE) TINGLING
34-Shimane,BLOW,fuku,a,(SPINE) TINGLING
35-Okayama,BLOW,fuku,a,(SPINE) TINGLING
36-Hiroshima,BLOW,fuku,a,(SPINE) TINGLING
37-Yamaguchi,BLOW,fuku,a,(SPINE) TINGLING
38-Tokushima,BLOW,fuku,a,(SPINE) TINGLING
39-Kagawa,BLOW,fuku,a,(SPINE) TINGLING
40-Ehime,BLOW,fuku,a,(SPINE) TINGLING
41-Koochi,BLOW,huku,a,(SPINE) TINGLING
42-Fukuoka,BLOW,fuku,a,(SPINE) TINGLING
43-Saga,BLOW,fuku,a,(SPINE) TINGLING
44-Nagasaki,BLOW,fuku,a,(SPINE) TINGLING
45-Kumamoto,BLOW,fuku,a,(SPINE) TINGLING
46-Oita,BLOW,fuku,a,(SPINE) TINGLING
47-Miyazaki,BLOW,fuku,a,(SPINE) TINGLING
48-Kagoshima,BLOW,fuQ,a,(SPINE) TINGLING
49-Okinawa,BLOW,fukuN,a,(SPINE) TINGLING
01-Hokkaido-coastal,BRIGHT,agarui,a,(SPINE) TINGLING
02-Hokkaido-inland,BRIGHT,akarui,a,(SPINE) TINGLING
03-Aomori-Tsugaru,BRIGHT,agari,a,(SPINE) TINGLING
04-Aomori-Nambu,BRIGHT,agarii,a,(SPINE) TINGLING
05-Iwate,BRIGHT,agarii,a,(SPINE) TINGLING
06-Miyagi,BRIGHT,agarui,a,(SPINE) TINGLING
07-Akita,BRIGHT,agarii,a,(SPINE) TINGLING
08-Yamagata,BRIGHT,akarugu,a,(SPINE) TINGLING
09-Fukushima,BRIGHT,agari,a,(SPINE) TINGLING
10-Ibaraki,BRIGHT,akarui,a,(SPINE) TINGLING
11-Tochigi,BRIGHT,agarui,a,(SPINE) TINGLING
12-Gunma,BRIGHT,akarii,a,(SPINE) TINGLING
13-Saitama,BRIGHT,akarii,a,(SPINE) TINGLING
14-Chiba,BRIGHT,akarii,a,(SPINE) TINGLING
15-Tokyo,BRIGHT,akarui,a,(SPINE) TINGLING
16-Kanagawa,BRIGHT,akarui/akarii,a,(SPINE) TINGLING
17-Niigata,BRIGHT,aake,a,(SPINE) TINGLING
18-Toyama,BRIGHT,akarui,a,(SPINE) TINGLING
19-Ishikawa,BRIGHT,akarui,a,(SPINE) TINGLING
20-Fukui,BRIGHT,akarui,a,(SPINE) TINGLING
21-Yamanashi,BRIGHT,akarii,a,(SPINE) TINGLING
22-Nagano,BRIGHT,akaruku,a,(SPINE) TINGLING
23-Gifu,BRIGHT,akarui,a,(SPINE) TINGLING
24-Shizuoka,BRIGHT,aaQkarui,a,(SPINE) TINGLING
25-Aichi,BRIGHT,akarYY,a,(SPINE) TINGLING
26-Mie,BRIGHT,akarui,a,(SPINE) TINGLING
27-Shiga,BRIGHT,akarunaru,a,(SPINE) TINGLING
28-Kyoto,BRIGHT,akai,a,(SPINE) TINGLING
29-Osaka,BRIGHT,akarui,a,(SPINE) TINGLING
30-Hyoogo,BRIGHT,akai,a,(SPINE) TINGLING
31-Nara,BRIGHT,akai,a,(SPINE) TINGLING
31-Nara,BRIGHT,akarui,a,(SPINE) TINGLING
32-Wakayama,BRIGHT,aQkarii/akarii,a,(SPINE) TINGLING
33-Tottori,BRIGHT,akai,a,(SPINE) TINGLING
34-Shimane,BRIGHT,ake,a,(SPINE) TINGLING
35-Okayama,BRIGHT,akee,a,(SPINE) TINGLING
36-Hiroshima,BRIGHT,akaa,a,(SPINE) TINGLING
37-Yamaguchi,BRIGHT,akarui,a,(SPINE) TINGLING
38-Tokushima,BRIGHT,akai,a,(SPINE) TINGLING
39-Kagawa,BRIGHT,akai,a,(SPINE) TINGLING
40-Ehime,BRIGHT,akarui,a,(SPINE) TINGLING
41-Koochi,BRIGHT,akarui,a,(SPINE) TINGLING
42-Fukuoka,BRIGHT,akaruka,a,(SPINE) TINGLING
43-Saga,BRIGHT,akaruka,a,(SPINE) TINGLING
44-Nagasaki,BRIGHT,akaruka,a,(SPINE) TINGLING
45-Kumamoto,BRIGHT,akaruka,a,(SPINE) TINGLING
45-Kumamoto,BRIGHT,aQka,a,(SPINE) TINGLING
46-Oita,BRIGHT,akoo,a,(SPINE) TINGLING
47-Miyazaki,BRIGHT,akee,a,(SPINE) TINGLING
48-Kagoshima,BRIGHT,akaruka,a,(SPINE) TINGLING
49-Okinawa,BRIGHT,akaagatuN,a,(SPINE) TINGLING
01-Hokkaido-coastal,CHEW,kamu,a,(SPINE) TINGLING
02-Hokkaido-inland,CHEW,kamu,a,(SPINE) TINGLING
03-Aomori-Tsugaru,CHEW,kamu,a,(SPINE) TINGLING
03-Aomori-Tsugaru,CHEW,kandziru,c,(SPINE) TINGLING
05-Iwate,CHEW,kamu,a,(SPINE) TINGLING
06-Miyagi,CHEW,kamu,a,(SPINE) TINGLING
08-Yamagata,CHEW,kamu,a,(SPINE) TINGLING
09-Fukushima,CHEW,kamu,a,(SPINE) TINGLING
10-Ibaraki,CHEW,kamu,a,(SPINE) TINGLING
11-Tochigi,CHEW,kamu,a,(SPINE) TINGLING
12-Gunma,CHEW,kamu,a,(SPINE) TINGLING
13-Saitama,CHEW,kamu,a,(SPINE) TINGLING
14-Chiba,CHEW,kamu,a,(SPINE) TINGLING
15-Tokyo,CHEW,kamu,a,(SPINE) TINGLING
16-Kanagawa,CHEW,kamu,a,(SPINE) TINGLING
17-Niigata,CHEW,kamu,a,(SPINE) TINGLING
18-Toyama,CHEW,kamu,a,(SPINE) TINGLING
18-Toyama,CHEW,kaNbaru,b,(SPINE) TINGLING
19-Ishikawa,CHEW,kamu,a,(SPINE) TINGLING
20-Fukui,CHEW,kamu,a,(SPINE) TINGLING
21-Yamanashi,CHEW,kamu,a,(SPINE) TINGLING
22-Nagano,CHEW,kamu,a,(SPINE) TINGLING
23-Gifu,CHEW,kamu,a,(SPINE) TINGLING
24-Shizuoka,CHEW,kamu,a,(SPINE) TINGLING
25-Aichi,CHEW,kamu,a,(SPINE) TINGLING
26-Mie,CHEW,kamu,a,(SPINE) TINGLING
27-Shiga,CHEW,kamu,a,(SPINE) TINGLING
28-Kyoto,CHEW,kamu,a,(SPINE) TINGLING
29-Osaka,CHEW,kamu,a,(SPINE) TINGLING
30-Hyoogo,CHEW,kamu,a,(SPINE) TINGLING
31-Nara,CHEW,kamu,a,(SPINE) TINGLING
32-Wakayama,CHEW,kamu,a,(SPINE) TINGLING
33-Tottori,CHEW,kamu,a,(SPINE) TINGLING
34-Shimane,CHEW,kaN,a,(SPINE) TINGLING
35-Okayama,CHEW,kamu,a,(SPINE) TINGLING
36-Hiroshima,CHEW,kamu,a,(SPINE) TINGLING
37-Yamaguchi,CHEW,kamu,a,(SPINE) TINGLING
38-Tokushima,CHEW,kamu,a,(SPINE) TINGLING
39-Kagawa,CHEW,kamu,a,(SPINE) TINGLING
40-Ehime,CHEW,kamu,a,(SPINE) TINGLING
42-Fukuoka,CHEW,kamu,a,(SPINE) TINGLING
43-Saga,CHEW,kamu,a,(SPINE) TINGLING
44-Nagasaki,CHEW,kamu,a,(SPINE) TINGLING
45-Kumamoto,CHEW,kamu,a,(SPINE) TINGLING
46-Oita,CHEW,kamu,a,(SPINE) TINGLING
47-Miyazaki,CHEW,kamu,a,(SPINE) TINGLING
48-Kagoshima,CHEW,kaN,a,(SPINE) TINGLING
49-Okinawa,CHEW,hamuN,a,(SPINE) TINGLING
01-Hokkaido-coastal,CLEAN,kiree,a,(SPINE) TINGLING
02-Hokkaido-inland,CLEAN,kiree,a,(SPINE) TINGLING
03-Aomori-Tsugaru,CLEAN,kireN,a,(SPINE) TINGLING
04-Aomori-Nambu,CLEAN,kireN,a,(SPINE) TINGLING
05-Iwate,CLEAN,kirenY,a,(SPINE) TINGLING
06-Miyagi,CLEAN,saQpado,b,(SPINE) TINGLING
07-Akita,CLEAN,kiree,a,(SPINE) TINGLING
08-Yamagata,CLEAN,saQpari,b,(SPINE) TINGLING
09-Fukushima,CLEAN,uQtsugusyi,i,(SPINE) TINGLING
10-Ibaraki,CLEAN,kiree,a,(SPINE) TINGLING
11-Tochigi,CLEAN,gokiree,a,(SPINE) TINGLING
11-Tochigi,CLEAN,saQpari,b,(SPINE) TINGLING
11-Tochigi,CLEAN,igu,c,(SPINE) TINGLING
12-Gunma,CLEAN,kiree,a,(SPINE) TINGLING
13-Saitama,CLEAN,kiree,a,(SPINE) TINGLING
13-Saitama,CLEAN,gosaQpari,b,(SPINE) TINGLING
14-Chiba,CLEAN,migoto,f,(SPINE) TINGLING
15-Tokyo,CLEAN,pikapika,g,(SPINE) TINGLING
16-Kanagawa,CLEAN,kiree,a,(SPINE) TINGLING
17-Niigata,CLEAN,itoosyige,d,(SPINE) TINGLING
18-Toyama,CLEAN,utsukusyi,i,(SPINE) TINGLING
19-Ishikawa,CLEAN,utsusyi,i,(SPINE) TINGLING
20-Fukui,CLEAN,utsukusyi,i,(SPINE) TINGLING
21-Yamanashi,CLEAN,kiree,a,(SPINE) TINGLING
22-Nagano,CLEAN,kiree,a,(SPINE) TINGLING
23-Gifu,CLEAN,uQtsukusyuu,i,(SPINE) TINGLING
24-Shizuoka,CLEAN,keQko,e,(SPINE) TINGLING
25-Aichi,CLEAN,kiree,a,(SPINE) TINGLING
26-Mie,CLEAN,kiree,a,(SPINE) TINGLING
27-Shiga,CLEAN,kiree,a,(SPINE) TINGLING
27-Shiga,CLEAN,utsukusyi,i,(SPINE) TINGLING
28-Kyoto,CLEAN,kiree,a,(SPINE) TINGLING
29-Osaka,CLEAN,kiree,a,(SPINE) TINGLING
30-Hyoogo,CLEAN,kire,a,(SPINE) TINGLING
31-Nara,CLEAN,utsukusyi,i,(SPINE) TINGLING
32-Wakayama,CLEAN,utsukusyi,i,(SPINE) TINGLING
33-Tottori,CLEAN,kireege/kiree,a,(SPINE) TINGLING
34-Shimane,CLEAN,kire,a,(SPINE) TINGLING
35-Okayama,CLEAN,kiree,a,(SPINE) TINGLING
36-Hiroshima,CLEAN,kiree,a,(SPINE) TINGLING
37-Yamaguchi,CLEAN,kiree,a,(SPINE) TINGLING
38-Tokushima,CLEAN,kiree,a,(SPINE) TINGLING
39-Kagawa,CLEAN,keQko,e,(SPINE) TINGLING
39-Kagawa,CLEAN,miyoo,f,(SPINE) TINGLING
40-Ehime,CLEAN,kire,a,(SPINE) TINGLING
41-Koochi,CLEAN,kiree,a,(SPINE) TINGLING
42-Fukuoka,CLEAN,kiree,a,(SPINE) TINGLING
44-Nagasaki,CLEAN,kiree,a,(SPINE) TINGLING
45-Kumamoto,CLEAN,utsukusyuu,i,(SPINE) TINGLING
46-Oita,CLEAN,utukusyuu,i,(SPINE) TINGLING
47-Miyazaki,CLEAN,migotsu,f,(SPINE) TINGLING
48-Kagoshima,CLEAN,migotyi/migotsu,f,(SPINE) TINGLING
49-Okinawa,CLEAN,tyiriinigwaa,a,(SPINE) TINGLING
01-Hokkaido-coastal,CLEAR,suQkiri,k,(SPINE) TINGLING
02-Hokkaido-inland,CLEAR,suQkiri,k,(SPINE) TINGLING
03-Aomori-Tsugaru,CLEAR,saQpa,i,(SPINE) TINGLING
05-Iwate,CLEAR,moyaQ/moyamoya,e,(SPINE) TINGLING
06-Miyagi,CLEAR,sukaQ,k,(SPINE) TINGLING
07-Akita,CLEAR,haQkiri,c,(SPINE) TINGLING
08-Yamagata,CLEAR,sukaQ,k,(SPINE) TINGLING
09-Fukushima,CLEAR,suQkiri,k,(SPINE) TINGLING
10-Ibaraki,CLEAR,booQ,b,(SPINE) TINGLING
10-Ibaraki,CLEAR,haQkiri,c,(SPINE) TINGLING
11-Tochigi,CLEAR,saQpari,i,(SPINE) TINGLING
12-Gunma,CLEAR,harenee,d,(SPINE) TINGLING
12-Gunma,CLEAR,suQkiri,k,(SPINE) TINGLING
13-Saitama,CLEAR,booQ,b,(SPINE) TINGLING
13-Saitama,CLEAR,haQkiri,c,(SPINE) TINGLING
13-Saitama,CLEAR,suQkiri,k,(SPINE) TINGLING
14-Chiba,CLEAR,suQkiri,k,(SPINE) TINGLING
15-Tokyo,CLEAR,booQ,b,(SPINE) TINGLING
15-Tokyo,CLEAR,syaN,n,(SPINE) TINGLING
16-Kanagawa,CLEAR,boNyari,a,(SPINE) TINGLING
16-Kanagawa,CLEAR,omoi,f,(SPINE) TINGLING
16-Kanagawa,CLEAR,pokeQ,g,(SPINE) TINGLING
16-Kanagawa,CLEAR,suQkiri,k,(SPINE) TINGLING
16-Kanagawa,CLEAR,suQkiri,k,(SPINE) TINGLING
17-Niigata,CLEAR,suQkiri,k,(SPINE) TINGLING
18-Toyama,CLEAR,booQ,b,(SPINE) TINGLING
19-Ishikawa,CLEAR,suQkiri,k,(SPINE) TINGLING
20-Fukui,CLEAR,suQkiri,k,(SPINE) TINGLING
22-Nagano,CLEAR,boNyari,a,(SPINE) TINGLING
22-Nagano,CLEAR,suQkiri,k,(SPINE) TINGLING
23-Gifu,CLEAR,syakiQ,m,(SPINE) TINGLING
24-Shizuoka,CLEAR,ooboQtAA,f,(SPINE) TINGLING
25-Aichi,CLEAR,suQkiri,k,(SPINE) TINGLING
26-Mie,CLEAR,booQ,b,(SPINE) TINGLING
26-Mie,CLEAR,suQkiri,k,(SPINE) TINGLING
27-Shiga,CLEAR,suiQ,j,(SPINE) TINGLING
27-Shiga,CLEAR,syaN,n,(SPINE) TINGLING
28-Kyoto,CLEAR,omotai,f,(SPINE) TINGLING
28-Kyoto,CLEAR,suQkiri,k,(SPINE) TINGLING
29-Osaka,CLEAR,booQ,b,(SPINE) TINGLING
30-Hyoogo,CLEAR,suQ,l,(SPINE) TINGLING
31-Nara,CLEAR,syaN,n,(SPINE) TINGLING
32-Wakayama,CLEAR,saeheN,h,(SPINE) TINGLING
33-Tottori,CLEAR,syaN,n,(SPINE) TINGLING
34-Shimane,CLEAR,syaN,n,(SPINE) TINGLING
35-Okayama,CLEAR,suQkiri,k,(SPINE) TINGLING
36-Hiroshima,CLEAR,suQkiri,k,(SPINE) TINGLING
36-Hiroshima,CLEAR,syaN,n,(SPINE) TINGLING
37-Yamaguchi,CLEAR,suQkiri,k,(SPINE) TINGLING
38-Tokushima,CLEAR,booQ,b,(SPINE) TINGLING
38-Tokushima,CLEAR,haQkiri,c,(SPINE) TINGLING
38-Tokushima,CLEAR,suQkiri,k,(SPINE) TINGLING
39-Kagawa,CLEAR,booQ,b,(SPINE) TINGLING
39-Kagawa,CLEAR,sukaQ,k,(SPINE) TINGLING
40-Ehime,CLEAR,syaN,n,(SPINE) TINGLING
41-Koochi,CLEAR,moyamoya,e,(SPINE) TINGLING
42-Fukuoka,CLEAR,suQkiri,k,(SPINE) TINGLING
43-Saga,CLEAR,ofutakaa,f,(SPINE) TINGLING
43-Saga,CLEAR,suQkiri,k,(SPINE) TINGLING
44-Nagasaki,CLEAR,boyaaQ,a,(SPINE) TINGLING
44-Nagasaki,CLEAR,suQkiri,k,(SPINE) TINGLING
45-Kumamoto,CLEAR,sukaQ,k,(SPINE) TINGLING
45-Kumamoto,CLEAR,syakiQ,m,(SPINE) TINGLING
46-Oita,CLEAR,booQ,b,(SPINE) TINGLING
47-Miyazaki,CLEAR,suQkii,k,(SPINE) TINGLING
48-Kagoshima,CLEAR,suQkii,k,(SPINE) TINGLING
01-Hokkaido-coastal,CLINGING,netyinetyi,a,(SPINE) TINGLING
02-Hokkaido-inland,CLINGING,netyinetyi,a,(SPINE) TINGLING
03-Aomori-Tsugaru,CLINGING,netyikutyi,a,(SPINE) TINGLING
